vintage,soc_version,area_title,occ_code,occ_title,o_group,tot_emp,emp_prse,loc_quotient,a_mean,a_median,mean_prse,emp_suppressed,source_file
2021,SOC 2018,"Richmond, VA",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,180.0,15.1,0.8,49490.0,48430.0,8.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",23-2099,"Legal Support Workers, All Other",detailed,150.0,7.6,0.72,96360.0,96520.0,4.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-0000,Educational Instruction and Library Occupations,major,35260.0,0.7,0.98,59180.0,49920.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1011,"Business Teachers, Postsecondary",detailed,550.0,1.1,1.57,106130.0,81980.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1021,"Computer Science Teachers, Postsecondary",detailed,240.0,3.9,1.47,82990.0,77450.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,230.0,1.3,1.21,77120.0,63900.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1042,"Biological Science Teachers, Postsecondary",detailed,470.0,1.4,2.24,98200.0,81980.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1052,"Chemistry Teachers, Postsecondary",detailed,300.0,0.4,3.34,94540.0,81980.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1054,"Physics Teachers, Postsecondary",detailed,90.0,0.6,1.73,101280.0,99340.0,0.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,,,,92890.0,81460.0,0.4,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1063,"Economics Teachers, Postsecondary",detailed,60.0,2.2,1.17,135440.0,105250.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1065,"Political Science Teachers, Postsecondary",detailed,150.0,3.5,2.47,94410.0,81980.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1066,"Psychology Teachers, Postsecondary",detailed,220.0,0.7,1.39,84120.0,77450.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1067,"Sociology Teachers, Postsecondary",detailed,70.0,1.2,1.21,87780.0,77210.0,0.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1071,"Health Specialties Teachers, Postsecondary",detailed,1500.0,1.6,1.79,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,,,,75920.0,77450.0,1.2,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1081,"Education Teachers, Postsecondary",detailed,320.0,1.8,1.25,72960.0,63900.0,0.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,50.0,4.9,0.9,62100.0,63900.0,1.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1113,"Social Work Teachers, Postsecondary",detailed,110.0,0.7,2.12,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,540.0,0.7,1.31,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1122,"Communications Teachers, Postsecondary",detailed,100.0,0.5,0.85,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,250.0,1.6,0.97,68910.0,63900.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,80.0,2.6,0.9,71140.0,64780.0,0.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1125,"History Teachers, Postsecondary",detailed,150.0,0.6,1.8,79450.0,65300.0,0.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,90.0,1.4,0.93,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,,,,49750.0,49920.0,0.8,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-1199,"Postsecondary Teachers, All Other",detailed,300.0,2.3,0.35,75560.0,63360.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2012,"Kindergarten Teachers, Except Special Education",detailed,650.0,6.4,1.22,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2021,"Elementary School Teachers, Except Special Education",detailed,4670.0,1.6,0.8,53840.0,50130.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,2780.0,3.1,1.07,55520.0,50130.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2023,"Career/Technical Education Teachers, Middle School",detailed,40.0,41.1,0.72,58080.0,60430.0,2.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,3700.0,2.3,0.83,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,430.0,0.9,1.16,58970.0,60430.0,0.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2051,"Special Education Teachers, Preschool",detailed,60.0,0.8,0.68,55050.0,49720.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,710.0,1.7,0.86,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2057,"Special Education Teachers, Middle School",detailed,380.0,1.3,1.11,50520.0,49870.0,0.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2058,"Special Education Teachers, Secondary School",detailed,940.0,1.4,1.48,56030.0,50130.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-2059,"Special Education Teachers, All Other",detailed,80.0,17.7,0.5,58770.0,62260.0,3.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,210.0,2.2,1.24,58230.0,60100.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-3021,Self-Enrichment Teachers,detailed,790.0,12.7,0.83,40920.0,36950.0,4.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-3031,"Substitute Teachers, Short-Term",detailed,1720.0,1.6,1.05,30800.0,28850.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-3041,Tutors,detailed,520.0,11.4,0.81,47950.0,38950.0,5.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-3099,"Teachers and Instructors, All Other",detailed,830.0,3.3,1.15,,,,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-4011,Archivists,detailed,40.0,12.0,1.36,55160.0,52260.0,1.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-4012,Curators,detailed,60.0,4.3,1.24,67140.0,64750.0,1.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-4013,Museum Technicians and Conservators,detailed,120.0,10.7,2.41,36530.0,31200.0,1.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-4022,Librarians and Media Collections Specialists,detailed,690.0,2.3,1.24,59750.0,60130.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-4031,Library Technicians,detailed,230.0,20.9,0.72,33660.0,30470.0,5.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-9021,Farm and Home Management Educators,detailed,50.0,33.6,1.14,92090.0,63900.0,21.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-9031,Instructional Coordinators,detailed,970.0,3.1,1.2,69670.0,67900.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-9044,"Teaching Assistants, Postsecondary",detailed,970.0,0.6,1.83,35730.0,38750.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-9045,"Teaching Assistants, Except Postsecondary",detailed,4050.0,2.6,0.78,28650.0,29130.0,0.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",25-9099,"Educational Instruction and Library Workers, All Other",detailed,460.0,4.5,0.68,43550.0,38750.0,0.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,7810.0,2.4,0.98,59070.0,49440.0,1.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-1011,Art Directors,detailed,140.0,10.1,0.75,91380.0,80540.0,5.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-1021,Commercial and Industrial Designers,detailed,90.0,14.0,0.77,87500.0,80120.0,3.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-1023,Floral Designers,detailed,80.0,13.0,0.53,30570.0,29880.0,2.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-1024,Graphic Designers,detailed,800.0,7.5,0.89,63690.0,58760.0,2.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-1025,Interior Designers,detailed,320.0,12.2,1.16,53090.0,49120.0,9.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-1026,Merchandise Displayers and Window Trimmers,detailed,930.0,9.1,1.32,34250.0,31210.0,1.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-2012,Producers and Directors,detailed,330.0,6.0,0.54,62390.0,61510.0,2.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-2022,Coaches and Scouts,detailed,1440.0,6.7,1.69,61430.0,47940.0,3.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-2023,"Umpires, Referees, and Other Sports Officials",detailed,70.0,12.5,1.55,26480.0,24350.0,3.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-2031,Dancers,detailed,30.0,25.8,1.92,,,2.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-2032,Choreographers,detailed,40.0,31.1,2.43,58720.0,50670.0,14.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-2041,Music Directors and Composers,detailed,40.0,15.9,0.92,82430.0,47910.0,21.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-2042,Musicians and Singers,detailed,100.0,16.2,0.9,,,18.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-3023,"News Analysts, Reporters, and Journalists",detailed,140.0,22.1,0.83,57630.0,50860.0,5.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-3031,Public Relations Specialists,detailed,1290.0,4.5,1.22,70860.0,63460.0,2.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-3041,Editors,detailed,330.0,14.7,0.84,65610.0,61900.0,3.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-3042,Technical Writers,detailed,190.0,15.6,0.91,80730.0,78260.0,2.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-3043,Writers and Authors,detailed,260.0,9.9,1.22,68780.0,62990.0,13.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-3091,Interpreters and Translators,detailed,170.0,14.9,0.73,60440.0,63190.0,5.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-3099,"Media and Communication Workers, All Other",detailed,50.0,4.6,0.76,46610.0,41310.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-4011,Audio and Video Technicians,detailed,140.0,15.0,0.63,48660.0,46910.0,5.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-4012,Broadcast Technicians,detailed,90.0,20.7,0.83,46600.0,44450.0,7.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-4021,Photographers,detailed,150.0,9.9,0.91,49270.0,37870.0,5.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-4031,"Camera Operators, Television, Video, and Film",detailed,40.0,34.3,0.44,50590.0,52010.0,6.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",27-4032,Film and Video Editors,detailed,40.0,29.7,0.33,54190.0,52500.0,9.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-0000,Healthcare Practitioners and Technical Occupations,major,40110.0,1.1,1.04,89410.0,65060.0,1.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1011,Chiropractors,detailed,80.0,31.2,0.52,64860.0,62470.0,10.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1021,"Dentists, General",detailed,570.0,15.2,1.21,141490.0,131220.0,9.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1031,Dietitians and Nutritionists,detailed,270.0,11.2,0.91,62810.0,61010.0,3.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1041,Optometrists,detailed,180.0,7.3,1.07,122160.0,108660.0,5.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1051,Pharmacists,detailed,1420.0,3.9,1.04,117170.0,127690.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1071,Physician Assistants,detailed,670.0,12.9,1.16,108560.0,103210.0,3.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1081,Podiatrists,detailed,40.0,30.6,1.11,138600.0,121630.0,11.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1122,Occupational Therapists,detailed,530.0,5.7,0.95,91970.0,88170.0,1.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1123,Physical Therapists,detailed,1000.0,7.3,1.01,91150.0,95620.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1124,Radiation Therapists,detailed,60.0,20.2,0.92,90150.0,82140.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1125,Recreational Therapists,detailed,130.0,6.3,1.8,51500.0,46910.0,1.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1126,Respiratory Therapists,detailed,560.0,1.6,0.96,65940.0,62310.0,0.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1127,Speech-Language Pathologists,detailed,570.0,5.5,0.88,85400.0,79240.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1128,Exercise Physiologists,detailed,70.0,20.3,2.2,58300.0,51440.0,6.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1129,"Therapists, All Other",detailed,30.0,15.3,0.59,84140.0,92500.0,5.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1131,Veterinarians,detailed,410.0,3.8,1.22,100340.0,100670.0,2.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1141,Registered Nurses,detailed,12910.0,1.5,0.97,76940.0,77450.0,0.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1151,Nurse Anesthetists,detailed,180.0,46.5,0.91,188600.0,168450.0,10.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1161,Nurse Midwives,detailed,40.0,27.5,1.19,88100.0,77680.0,9.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1171,Nurse Practitioners,detailed,1290.0,17.1,1.25,113460.0,105240.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1181,Audiologists,detailed,80.0,37.7,1.39,79580.0,78260.0,4.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1211,Anesthesiologists,detailed,,,,325810.0,,14.9,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1212,Cardiologists,detailed,70.0,39.3,0.92,,,9.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1214,Emergency Medicine Physicians,detailed,360.0,37.7,2.28,357130.0,,11.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1215,Family Medicine Physicians,detailed,590.0,16.5,1.32,222270.0,,6.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1216,General Internal Medicine Physicians,detailed,360.0,16.3,1.4,242690.0,176050.0,10.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1218,Obstetricians and Gynecologists,detailed,130.0,35.4,1.35,340590.0,,4.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1223,Psychiatrists,detailed,60.0,19.5,0.54,250990.0,,4.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1224,Radiologists,detailed,,,,299720.0,,19.3,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1229,"Physicians, All Other",detailed,1880.0,3.6,1.68,191330.0,134370.0,2.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1241,"Ophthalmologists, Except Pediatric",detailed,,,,,,16.2,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,,,,250940.0,,11.6,**,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1292,Dental Hygienists,detailed,710.0,23.5,0.78,84660.0,96240.0,5.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,90.0,14.1,0.75,77790.0,69100.0,3.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2010,Clinical Laboratory Technologists and Technicians,detailed,1940.0,4.6,1.39,52690.0,50240.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2031,Cardiovascular Technologists and Technicians,detailed,250.0,5.6,1.01,64100.0,61870.0,2.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2032,Diagnostic Medical Sonographers,detailed,440.0,7.0,1.28,74970.0,77450.0,1.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2033,Nuclear Medicine Technologists,detailed,60.0,30.8,0.85,77130.0,77450.0,4.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2034,Radiologic Technologists and Technicians,detailed,930.0,6.3,0.98,63670.0,61950.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2035,Magnetic Resonance Imaging Technologists,detailed,180.0,12.4,1.06,76330.0,77630.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2042,Emergency Medical Technicians,detailed,550.0,8.8,0.77,35750.0,36590.0,1.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2043,Paramedics,detailed,250.0,3.5,0.6,49720.0,46910.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2051,Dietetic Technicians,detailed,50.0,14.4,0.55,32030.0,33490.0,2.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2052,Pharmacy Technicians,detailed,2090.0,5.4,1.09,36190.0,36640.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2053,Psychiatric Technicians,detailed,560.0,5.6,1.38,32410.0,29410.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2055,Surgical Technologists,detailed,260.0,6.1,0.55,53470.0,49190.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2056,Veterinary Technologists and Technicians,detailed,320.0,9.5,0.62,39510.0,38510.0,2.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2057,Ophthalmic Medical Technicians,detailed,280.0,20.5,0.97,37600.0,36640.0,3.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,3530.0,6.6,1.26,48920.0,48300.0,1.0,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2072,Medical Records Specialists,detailed,760.0,10.5,0.96,47200.0,46910.0,1.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2081,"Opticians, Dispensing",detailed,300.0,7.6,0.94,47320.0,47440.0,2.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2091,Orthotists and Prosthetists,detailed,40.0,28.2,0.85,78050.0,75800.0,6.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2092,Hearing Aid Specialists,detailed,80.0,23.0,1.79,51900.0,40760.0,13.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-2099,"Health Technologists and Technicians, All Other",detailed,570.0,8.8,0.93,44270.0,37440.0,2.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-9021,Health Information Technologists and Medical Registrars,detailed,110.0,15.6,0.66,51930.0,47230.0,3.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-9091,Athletic Trainers,detailed,80.0,13.4,0.71,50940.0,47850.0,4.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-9093,Surgical Assistants,detailed,150.0,25.2,1.96,62540.0,58750.0,6.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,200.0,28.7,1.05,77800.0,61940.0,5.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-0000,Healthcare Support Occupations,major,23380.0,1.9,0.81,30480.0,29110.0,0.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-1120,Home Health and Personal Care Aides,detailed,9390.0,3.6,0.64,23930.0,23010.0,0.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-1131,Nursing Assistants,detailed,6450.0,3.1,1.12,30830.0,29780.0,0.7,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-1132,Orderlies,detailed,210.0,3.3,1.04,29590.0,28560.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-1133,Psychiatric Aides,detailed,280.0,4.6,1.65,33330.0,31040.0,0.8,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-2011,Occupational Therapy Assistants,detailed,140.0,19.1,0.75,65490.0,63830.0,2.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-2012,Occupational Therapy Aides,detailed,30.0,35.3,2.07,38080.0,28560.0,15.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-2021,Physical Therapist Assistants,detailed,340.0,9.2,0.84,58160.0,63080.0,3.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-2022,Physical Therapist Aides,detailed,100.0,37.0,0.55,33170.0,29100.0,9.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9011,Massage Therapists,detailed,300.0,17.4,0.84,48570.0,40930.0,7.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9091,Dental Assistants,detailed,1420.0,8.6,0.93,40180.0,37860.0,2.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9092,Medical Assistants,detailed,2320.0,5.6,0.73,36400.0,37000.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9093,Medical Equipment Preparers,detailed,190.0,11.7,0.7,36070.0,36590.0,1.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9094,Medical Transcriptionists,detailed,290.0,31.4,1.17,37420.0,29360.0,21.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9095,Pharmacy Aides,detailed,90.0,31.6,0.47,30890.0,30310.0,7.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,710.0,4.8,1.63,29030.0,29840.0,1.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9097,Phlebotomists,detailed,910.0,13.8,1.57,37490.0,37690.0,1.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",31-9099,"Healthcare Support Workers, All Other",detailed,210.0,4.4,0.45,42080.0,39390.0,1.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-0000,Protective Service Occupations,major,16170.0,1.4,1.09,48910.0,46590.0,0.6,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-1011,First-Line Supervisors of Correctional Officers,detailed,650.0,2.9,2.71,57320.0,52220.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-1012,First-Line Supervisors of Police and Detectives,detailed,560.0,1.0,0.99,91230.0,85350.0,0.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,460.0,0.3,1.3,93760.0,97360.0,0.1,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-1091,First-Line Supervisors of Security Workers,detailed,260.0,5.3,1.09,55760.0,50280.0,1.9,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,120.0,15.6,1.18,52150.0,48910.0,5.4,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-2011,Firefighters,detailed,1920.0,0.8,1.38,53360.0,50740.0,0.2,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-3011,Bailiffs,detailed,90.0,1.1,1.2,54230.0,59280.0,0.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-3012,Correctional Officers and Jailers,detailed,2500.0,3.5,1.45,43810.0,40960.0,0.5,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-3021,Detectives and Criminal Investigators,detailed,440.0,1.0,0.92,84220.0,76730.0,0.3,,MSA_M2021_dl.xlsx
2021,SOC 2018,"Richmond, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,3070.0,1.2,1.05,58810.0,60040.0,0.2,,MSA_M2021_dl.xlsx
